smiles,func_group,sascore,scscore
[H]O[C@@]1([H])[C@]([H])(N([H])[H])c2c(c([H])c([H])c3c([H])c([H])c([H])c([H])c23)[C@]([H])(N([H])[H])[C@@]1([H])O[H],primary amine,0.526190554160116,0.7594971723364019
[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C(=O)O[H],primary amine,0.699939251608118,0.755285255259674
[H]OC(=O)C1(C(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H])C([H])([H])C1([H])[H],primary amine,0.4427744028540582,0.6910490097705966
[H]N([H])C([H])([H])C([H])(c1nnn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])n1)N([H])[H],primary amine,0.5350597288934672,0.6565177756722267
[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])SSC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.49881664311832474,0.7006468261186485
[H]c1c(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],primary amine,0.5013927419700346,0.7513615014824921
[H]c1c([H])c(C([H])([H])N([H])C([H])([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.6521077758762412,0.8288889999821909
[H]N(C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.39521529495655294,0.8036291069762321
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])SSC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.41428216623938474,0.7498750335282304
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.6212063958551657,0.783485117279706
[H]c1c([H])c([H])c(C([H])(C(=O)N([H])C([H])([H])C([H])(c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N([H])[H])N([H])[H])c([H])c1[H],primary amine,0.5019535612372235,0.7855731442475454
[H]Oc1c([H])c([H])c([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])C(=O)N([H])[C@@]([H])([C@]([H])(O[H])C([H])([H])C([H])([H])N([H])[H])C(=O)N3C([H])([H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]3([H])C(=O)N([H])[C@]([H])(N([H])C([H])([H])C([H])([H])N([H])[H])[C@]([H])(O[H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)N([H])[C@@]([H])([C@]([H])(OC(=O)C([H])([H])[H])C([H])([H])[H])C(=O)N3C([H])([H])[C@]([H])(O[H])C([H])([H])[C@@]3([H])C(=O)N2[H])c([H])c1[H],primary amine,0.8247874699457092,0.9992654503727597
[H]OC(=O)C1(N([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],primary amine,0.4838854629175553,0.6152051966502996
[H]OC(=O)[C@](N([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.42948759859499397,0.6456160706652917
[H]OC(=O)C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.9170505584474968,0.8899676635592415
[H]N([H])C([H])([H])C(F)(F)C([H])([H])N([H])C(=O)C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],primary amine,0.5623479154847421,0.7441816039943768
[H]c1c([H])c(C([H])(N([H])[H])C([H])([H])N([H])[H])c([H])c(F)c1Cl,primary amine,0.5327675122867174,0.7389240190773178
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])c1c([H])c(I)c(Oc2c([H])c(I)c(OC([H])([H])C([H])([H])C([H])([H])N([H])[H])c(I)c2[H])c(I)c1[H],primary amine,0.6610447820039019,0.3991167545928635
[H]N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.28557502441646676,0.6629569887165259
[H]c1c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c(C([H])([H])N([H])[H])c([H])c1C(F)(F)F,primary amine,0.5316024939448668,0.7238817334723184
[H]N(C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.2075035447974256,0.6473115424484578
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C(N([H])[H])(C([H])([H])N([H])[H])C2([H])[H],primary amine,0.4470113076092457,0.6770363031144289
[H]c1c(Br)c([H])c([C@@]([H])(N([H])[H])C([H])([H])N([H])[H])c([H])c1Br,primary amine,0.3926162061655928,0.7463584920117907
[H]N([H])C([H])([H])C1(N([H])[H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C1([H])[H],primary amine,0.48967178859841387,0.791263671377433
[H]N([H])C([H])([H])C1(N([H])[H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H],primary amine,0.41352874349049684,0.7791173285430106
[H]N([H])C([H])(C(=O)N1C([H])([H])C([H])([H])C([H])(N([H])[H])C1([H])[H])C(F)(F)F,primary amine,0.6436042960855576,0.772537508791681
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(C([H])([H])O[H])OC([H])(O[H])C([H])(N([H])[H])C2([H])O[H])C([H])(N([H])[H])C([H])(O[H])C1([H])O[H],primary amine,0.5552679223874862,0.8580141574681844
[H]N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])N([H])[H])C1([H])[H],primary amine,0.6748991681450536,0.7781438320840276
[H]c1c([H])c(C(=O)Oc2c([H])c([H])c3c(c2[H])c(C([H])([H])C([H])([H])N([H])[H])c([H])n3[H])c([H])c(C(=O)Oc2c([H])c([H])c3c(c2[H])c(C([H])([H])C([H])([H])N([H])[H])c([H])n3[H])c1[H],primary amine,0.5904321113982576,0.4064392148282564
[H]c1nc(C([H])([H])N([H])[H])c(C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.3122383703960574,0.7461041892524896
[H]c1c([H])c(C([H])(c2nc(C3(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])no2)C([H])([H])N([H])[H])c([H])c([H])c1F,primary amine,0.6813584527312166,0.6631673576894477
[H]c1c([H])c(C([H])([H])N([H])[H])c([H])c([H])c1C([H])([H])c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.304591904603013,0.7502584103842437
[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])(N([H])[H])C2([H])N([H])[H],primary amine,0.41602822936464257,0.6949557584005127
[H]Oc1c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C([H])([H])c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(c1OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])[H])C([H])([H])c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(c1O[H])C([H])([H])c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(c1OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])[H])C2([H])[H],primary amine,0.4990784829084245,0.9531726929954405
[H]c1c([H])c(C([H])([H])N([H])[H])c(C([H])([H])N([H])[H])c([H])c1F,primary amine,0.2221459938127438,0.724419574097269
[H]N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])[C@]([H])(C([H])([H])N([H])[H])C1([H])[H],primary amine,0.598102301051833,0.7761307139365368
[H]c1nc([H])c(C([H])(N([H])[H])C([H])([H])N([H])[H])c([H])n1,primary amine,0.5313927162840956,0.776220968051627
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])SSC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.5822670629887309,0.753822980431306
[H]N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.5879011223313386,0.7438580221588469
[H]N([H])[C@@]1([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]([H])(N([H])[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[H])[C@]1([H])OC(=O)C([H])([H])[H],primary amine,0.3282319683979914,0.7434679610457136
[H]N([H])[C@]1([H])C([H])([H])OC([H])([H])[C@]1([H])N([H])[H],primary amine,0.36949178210720723,0.726181245691349
[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],primary amine,0.8370536770527921,0.8657890383882797
[H]c1c([H])c([H])c2c([H])c(C([H])(N([H])C(=O)C([H])(N([H])[H])C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])N([H])[H])c([H])c([H])c2c1[H],primary amine,0.650777058313326,0.7965741634784076
[H]N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])SSC([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])N([H])[H],primary amine,0.14633662188420804,0.5876074768779059
[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N([H])[H])c([H])c1[H],primary amine,0.4844834469079584,0.8661129027172293
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])O[H],primary amine,0.663242940876821,0.8191288650690447
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)N([H])C([H])([H])[C@@]3(N([H])[H])[C@@]4([H])C([H])([H])[C@]5([H])C([H])([H])[C@]([H])(C4([H])[H])C([H])([H])[C@@]3([H])C5([H])[H])C([H])([H])[C@@]2([H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.7084518354786964,0.8917413006060306
[H]N=C(N([H])[N+](=O)[O-])N([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])N([H])c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.653379922805408,0.7724643574261135
[H]C1=C([H])C2([H])C([H])([H])C1([H])C([H])(N([H])[H])C2([H])N([H])[H],primary amine,0.15776142771177282,0.840516604793009
[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.41737876010039865,0.7612551421202943
[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C(=O)O[H],primary amine,0.7863442770119882,0.8447802181255164
[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[C@@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.923184438884878,0.9097136433084196
[H]c1c([H])c(-c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])C([H])([H])N([H])[H])c2[H])c([H])c(C([H])([H])N([H])[H])c1[H],primary amine,0.6983256101151121,0.4999094243405311
[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])(N([H])[H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.5264319169411852,0.771657926597561
[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.3850839621379043,0.6555058307564908
[H]OC(=O)C([H])(N([H])[H])C([H])([H])SS(=O)C([H])([H])C([H])(C(=O)O[H])N([H])[H],primary amine,0.3328042258599052,0.6569937298812003
[H]O[C@]([H])(C([H])([H])N([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])N([H])[H],primary amine,0.22617780162660672,0.7838036284095994
[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.27454947494158133,0.6729388495993528
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.36532723689633395,0.689647342966769
[H]N([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])C(=O)N1C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C2([H])C1([H])[H],primary amine,0.7607760603585247,0.8505373647778082
[H]N(C(=O)[C@@]([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.4018328851611793,0.7837516331806741
[H]N([H])C([H])([H])C1(N([H])[H])C([H])([H])SC([H])(C([H])([H])[H])C1([H])[H],primary amine,0.434913901157469,0.7817463006532006
[H]N([H])C([H])([H])C([H])([H])C([H])([H])[Si](O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.3095069582642477,0.7320844098456362
[H]N([H])C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.3445363698080245,0.6529243375169587
[H]c1c([H])c(C(C(=O)N([H])C([H])(C([H])([H])N([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])(N([H])[H])C([H])([H])[H])c([H])c([H])c1Br,primary amine,0.5912890359531132,0.8039750552019436
[H]c1c([H])c([H])c2c([H])c([C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])N([H])[H])c([H])c([H])c2c1[H],primary amine,0.6064250367068471,0.7436180560613886
[H]Oc1c([H])c(C([H])([H])N([H])[H])c([H])c(C([H])([H])N([H])[H])c1O[H],primary amine,0.4833915764797929,0.7433381748023097
[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])C([H])([H])SSC([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C(=O)O[H])N([H])C(=O)C([H])([H])C([H])([H])[C@]([H])(C(=O)O[H])N([H])[H],primary amine,0.5072248712560984,0.8113216310265605
[H]O[C@]1([H])C([H])([H])[C@@]([H])(N([H])[H])C([H])([H])[C@@]([H])(N([H])[H])C1([H])[H],primary amine,0.2174947586508641,0.7899481857356486
[H]c1c([H])c(C(C(=O)N([H])C2([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])(N([H])[H])C3([H])[H])(N([H])[H])C([H])([H])[H])c([H])c([H])c1Br,primary amine,0.6231618050223324,0.8615238008498848
[H]c1c([H])c([H])c2c([H])c(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])SSC([H])([H])[C@@]([H])(C(=O)N([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])N([H])[H])c([H])c([H])c2c1[H],primary amine,0.455428244557752,0.756308758529438
[H]OC([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.2527568498556032,0.7464486743618722
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])[H],primary amine,0.5433956028911439,0.7708708761471248
[H]O[C@]1([H])C([H])([H])N(C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])[C@]1([H])C([H])([H])c1nc([H])c2c([H])c([H])c([H])n2c1[H],primary amine,0.8089139869724109,0.8273543106533303
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.60972238246796,0.7811954683038108
[H]N([H])C([H])([H])[C@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],primary amine,0.6175745789003324,0.7844070058525668
[H]OC(=O)[C@]([H])(N([H])[H])C(SC([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.31368045608349693,0.7047496746203828
[H]c1c([H])c(-c2c([H])c([H])c(C([H])([H])N([H])[H])c([H])c2[H])c([H])c(-c2c([H])c([H])c(C([H])([H])N([H])[H])c([H])c2[H])c1[H],primary amine,0.4837288346657924,0.7426361508228305
[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])(F)F,primary amine,0.5365702744367769,0.5660694474063374
[H]c1c([H])c(-c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c1[H],primary amine,0.6637445120096573,0.7172001690127717
[H]N([H])C([H])([H])C1([H])C(F)(F)C1([H])C([H])([H])N([H])[H],primary amine,0.23324422550631896,0.6485827733809258
[H]c1c([H])c([H])c([C@]([H])(C(=O)N2C([H])([H])[C@@]([H])(N([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.6111209405550617,0.8039399341272959
[H]c1c([H])c([H])c(C([H])(N([H])[H])C([H])([H])N([H])[H])c(F)c1[H],primary amine,0.40914408485638787,0.4728950916070309
[H]c1c([H])c(C([H])(N([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])N([H])C(=O)C1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])N([H])[H],primary amine,0.717824836277298,0.8717493992271397
[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])(c2noc(C([H])([H])N([H])[H])n2)N([H])[H])c1[H],primary amine,0.706155241853143,0.6838038212341047
[H]c1c([H])c([H])c(C([H])(N([H])[H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])N([H])[H])C2([H])[H])C([H])([H])[H])c([H])c1[H],primary amine,0.7758476858906338,0.8274381717057455
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])N([H])C(=O)[C@]([H])(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])N([H])C(=O)[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])N([H])C(=O)[C@]([H])(C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)N([H])C(=O)[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])SSC1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.8905646856574241,0.9581944864459767
[H]O[C@]1([H])[C@@]([H])(O[C@@]2([H])OC([H])([H])[C@@](O[H])(C([H])([H])[H])[C@]([H])(N([H])C([H])([H])[H])[C@@]2([H])O[H])[C@]([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(N([H])[H])[C@@]1([H])O[C@@]1([H])OC(C([H])([H])N([H])[H])=C([H])C([H])([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])[H],primary amine,0.7992078503067142,0.9162759295322387
[H]N([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.5868456634345277,0.8272258033793553
[H]c1c(C(F)(F)F)c([H])c(C([H])([H])N([H])[H])c([H])c1C([H])([H])N([H])[H],primary amine,0.2755500777747325,0.6601245370066662
[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])C([H])(C(=O)O[H])N([H])[H])c([H])c2[H])c([H])c1[H],primary amine,0.41043598584508567,0.6861309645036202
[H]c1c([H])c([H])c(C([H])(N([H])[H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.597607265136016,0.7856011814083674
[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@@]1([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(N([H])[H])C3([H])[H])N([H])[H])c([H])n2[H],primary amine,0.7352078653859344,0.882783683576928
[H]c1c([H])c([H])c(C([H])([H])N(C(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H],primary amine,0.6481471352636129,0.7739489022709313
[H]N([H])C([H])([H])C1(N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],primary amine,0.4677062756312319,0.798981680796915
[H]N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],primary amine,0.5765063413560046,0.8338205118201445
[H]c1c([H])c(C([H])(N([H])[H])C([H])([H])N([H])[H])c(Cl)c([H])c1C([H])([H])[H],primary amine,0.3908668185548756,0.57911486921392
[H]N([H])C12C([H])([H])N3C([H])([H])N(C1([H])[H])C([H])([H])C(N([H])[H])(C3([H])[H])C2([H])[H],primary amine,0.3286699306248613,0.7890037446323525
[H]N([H])C([H])([H])C(F)(F)C([H])(N([H])[H])C1([H])C([H])([H])C1([H])[H],primary amine,0.46708162712115775,0.5930684022377768
[H]c1c(C([H])([H])[H])n(C([H])(C([H])([H])N([H])[H])C([H])([H])N([H])[H])c(C([H])([H])[H])c([H])c1=O,primary amine,0.4268965579028048,0.7694872833218649
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H],primary amine,0.40039046581825355,0.7803401873248438
[H]N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],primary amine,0.6031285262109803,0.7815443283408877
[H]N([H])C([H])([H])c1nc(C2(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])no1,primary amine,0.4814909564662888,0.18219138626168954
[H]Oc1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N([H])[C@]([H])(C([H])([H])c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C(=O)N([H])[C@@]([H])([C@]([H])(O[H])C([H])([H])[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])C([H])([H])[H])C([H])([H])SSC([H])([H])[C@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N2[H])c([H])c1[H],primary amine,0.9203551159734915,0.9661070647643906
[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)O[H])N([H])[H],primary amine,0.3440865080532116,0.6906591670969604
[H]N([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],primary amine,0.42910041586314973,0.6202813509970848
[H]N([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(C(=O)C2(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],primary amine,0.5656386158663284,0.791496860095243
[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C(F)(F)F,primary amine,0.4400565509230072,0.7392202481305566
